"ECO.SITE","STATE","PHASE","PHASE.NAME","SYMBOL","LOWER","UPPER","NATIVITY","FUNCTIONAL_FINE","LIFECYCLE","FUNCTIONAL"
"R034BY121UT","REFERENCE",1.1,"1.1","GUSA2",3,6,"NATIVE","NON-RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R034BY121UT","REFERENCE",1.1,"1.1","BAAM4",3,6,"NATIVE","NON-RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R034BY121UT","REFERENCE",1.1,"1.1","PLJA",45,60,"NATIVE","C4-GRASS","PERENNIAL","GRASS"
"R034BY121UT","REFERENCE",1.1,"1.1","ACHY",15,30,"NATIVE","C3-GRASS","PERENNIAL","GRASS"
"R034BY121UT","REFERENCE",1.1,"1.1","SPCR",9,15,"NATIVE","C4-GRASS","PERENNIAL","GRASS"
"R034BY121UT","REFERENCE",1.1,"1.1","ELEL5",3,9,"NATIVE","C3-GRASS","PERENNIAL","GRASS"
"R034BY121UT","REFERENCE",1.1,"1.1","HECO26",3,9,"NATIVE","C3-GRASS","PERENNIAL","GRASS"
"R034BY121UT","REFERENCE",1.1,"1.1","LESAS",3,9,"NATIVE","C3-GRASS","PERENNIAL","GRASS"
"R034BY121UT","REFERENCE",1.1,"1.1","POSE",3,9,"NATIVE","C3-GRASS","PERENNIAL","GRASS"
"R034BY121UT","REFERENCE",1.1,"1.1","POSE",3,9,"NATIVE","C3-GRASS","PERENNIAL","GRASS"
"R034BY121UT","REFERENCE",1.1,"1.1","POSE",3,9,"NATIVE","C3-GRASS","PERENNIAL","GRASS"
"R034BY121UT","REFERENCE",1.1,"1.1","VUOC",3,9,"NATIVE","C3-GRASS","ANNUAL","GRASS"
"R034BY115UT","REFERENCE",1.1,"DESERT GRASSLAND/SHRUBLAND","ATCA2",28,55,"NATIVE","RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R034BY115UT","REFERENCE",1.1,"DESERT GRASSLAND/SHRUBLAND","ATCO",28,55,"NATIVE","NON-RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R034BY115UT","REFERENCE",1.1,"DESERT GRASSLAND/SHRUBLAND","KRLA2",17,28,"NATIVE","NON-RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R034BY115UT","REFERENCE",1.1,"DESERT GRASSLAND/SHRUBLAND","ARFI2",6,17,"NATIVE","NON-RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R034BY115UT","REFERENCE",1.1,"DESERT GRASSLAND/SHRUBLAND","EPNE",6,17,"NATIVE","NON-RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R034BY115UT","REFERENCE",1.1,"DESERT GRASSLAND/SHRUBLAND","EPTO",6,17,"NATIVE","RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R034BY115UT","REFERENCE",1.1,"DESERT GRASSLAND/SHRUBLAND","EPVI",6,17,"NATIVE","RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R034BY115UT","REFERENCE",1.1,"DESERT GRASSLAND/SHRUBLAND","EPVI",6,17,"NATIVE","RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R034BY115UT","REFERENCE",1.1,"DESERT GRASSLAND/SHRUBLAND","EPVI",6,17,"NATIVE","RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R034BY115UT","REFERENCE",1.1,"DESERT GRASSLAND/SHRUBLAND","EPVI",6,17,"NATIVE","RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R034BY115UT","REFERENCE",1.1,"DESERT GRASSLAND/SHRUBLAND","CHVI8",6,17,"NATIVE","RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R034BY115UT","REFERENCE",1.1,"DESERT GRASSLAND/SHRUBLAND","ERNAN5",6,17,"NATIVE","NON-RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R034BY115UT","REFERENCE",1.1,"DESERT GRASSLAND/SHRUBLAND","ERUM",6,17,"NATIVE","NON-RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R034BY115UT","REFERENCE",1.1,"DESERT GRASSLAND/SHRUBLAND","GUSA2",6,17,"NATIVE","NON-RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R034BY115UT","REFERENCE",1.1,"DESERT GRASSLAND/SHRUBLAND","OPPO",6,17,"NATIVE","NON-RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R034BY115UT","REFERENCE",1.1,"DESERT GRASSLAND/SHRUBLAND","TESP2",6,17,"NATIVE","RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R034BY115UT","REFERENCE",1.1,"DESERT GRASSLAND/SHRUBLAND","ACHY",110,165,"NATIVE","C3-GRASS","PERENNIAL","GRASS"
"R034BY115UT","REFERENCE",1.1,"DESERT GRASSLAND/SHRUBLAND","PLJA",83,110,"NATIVE","C4-GRASS","PERENNIAL","GRASS"
"R034BY115UT","REFERENCE",1.1,"DESERT GRASSLAND/SHRUBLAND","ARPU9",6,17,"NATIVE","C4-GRASS","ANY","GRASS"
"R034BY115UT","REFERENCE",1.1,"DESERT GRASSLAND/SHRUBLAND","BOGR2",6,17,"NATIVE","C4-GRASS","PERENNIAL","GRASS"
"R034BY115UT","REFERENCE",1.1,"DESERT GRASSLAND/SHRUBLAND","ELEL5",6,17,"NATIVE","C3-GRASS","PERENNIAL","GRASS"
"R034BY115UT","REFERENCE",1.1,"DESERT GRASSLAND/SHRUBLAND","HECO26",6,17,"NATIVE","C3-GRASS","PERENNIAL","GRASS"
"R034BY115UT","REFERENCE",1.1,"DESERT GRASSLAND/SHRUBLAND","MUPU2",6,17,"NATIVE","C4-GRASS","PERENNIAL","GRASS"
"R034BY115UT","REFERENCE",1.1,"DESERT GRASSLAND/SHRUBLAND","SPAI",6,17,"NATIVE","C4-GRASS","PERENNIAL","GRASS"
"R034BY115UT","REFERENCE",1.1,"DESERT GRASSLAND/SHRUBLAND","SPCR",6,17,"NATIVE","C4-GRASS","PERENNIAL","GRASS"
"R042XB036NM","HISTORIC CLIMAX PLANT COMMUNITY",1.1,"HISTORIC CLIMAX PLANT COMMUNITY","SPAI",263,338,"NATIVE","C4-GRASS","PERENNIAL","GRASS"
"R042XB036NM","HISTORIC CLIMAX PLANT COMMUNITY",1.1,"HISTORIC CLIMAX PLANT COMMUNITY","PAOB",23,60,"NATIVE","C4-GRASS","PERENNIAL","GRASS"
"R042XB036NM","HISTORIC CLIMAX PLANT COMMUNITY",1.1,"HISTORIC CLIMAX PLANT COMMUNITY","BOER4",8,38,"NATIVE","C4-GRASS","PERENNIAL","GRASS"
"R042XB036NM","HISTORIC CLIMAX PLANT COMMUNITY",1.1,"HISTORIC CLIMAX PLANT COMMUNITY","BOBA3",23,60,"NATIVE","C4-GRASS","PERENNIAL","GRASS"
"R042XB036NM","HISTORIC CLIMAX PLANT COMMUNITY",1.1,"HISTORIC CLIMAX PLANT COMMUNITY","SEVU2",23,60,"NATIVE","C4-GRASS","PERENNIAL","GRASS"
"R042XB036NM","HISTORIC CLIMAX PLANT COMMUNITY",1.1,"HISTORIC CLIMAX PLANT COMMUNITY","SPCR",23,60,"NATIVE","C4-GRASS","PERENNIAL","GRASS"
"R042XB036NM","HISTORIC CLIMAX PLANT COMMUNITY",1.1,"HISTORIC CLIMAX PLANT COMMUNITY","SPWR2",23,60,"NATIVE","C4-GRASS","PERENNIAL","GRASS"
"R042XB036NM","HISTORIC CLIMAX PLANT COMMUNITY",1.1,"HISTORIC CLIMAX PLANT COMMUNITY","DISP",8,38,"NATIVE","C4-GRASS","PERENNIAL","GRASS"
"R042XB036NM","HISTORIC CLIMAX PLANT COMMUNITY",1.1,"HISTORIC CLIMAX PLANT COMMUNITY","ARIST",23,60,"NATIVE","C4-GRASS","PERENNIAL","GRASS"
"R042XB036NM","HISTORIC CLIMAX PLANT COMMUNITY",1.1,"HISTORIC CLIMAX PLANT COMMUNITY","DAPU7",23,60,"NATIVE","C4-GRASS","PERENNIAL","GRASS"
"R042XB036NM","HISTORIC CLIMAX PLANT COMMUNITY",1.1,"HISTORIC CLIMAX PLANT COMMUNITY","PLMU3",23,60,"NATIVE","C4-GRASS","PERENNIAL","GRASS"
"R042XB036NM","HISTORIC CLIMAX PLANT COMMUNITY",1.1,"HISTORIC CLIMAX PLANT COMMUNITY","SCBR2",23,60,"NATIVE","C4-GRASS","PERENNIAL","GRASS"
"R042XB036NM","HISTORIC CLIMAX PLANT COMMUNITY",1.1,"HISTORIC CLIMAX PLANT COMMUNITY","GRAM",8,23,"NATIVE","GRASS","PERENNIAL","GRASS"
"R042XB036NM","HISTORIC CLIMAX PLANT COMMUNITY",1.1,"HISTORIC CLIMAX PLANT COMMUNITY","ATCA2",23,60,"NATIVE","RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R042XB036NM","HISTORIC CLIMAX PLANT COMMUNITY",1.1,"HISTORIC CLIMAX PLANT COMMUNITY","ALOC2",60,90,"NATIVE","NON-RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R042XB036NM","HISTORIC CLIMAX PLANT COMMUNITY",1.1,"HISTORIC CLIMAX PLANT COMMUNITY","ATRIP",60,90,"NATIVE","NON-RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R042XB036NM","HISTORIC CLIMAX PLANT COMMUNITY",1.1,"HISTORIC CLIMAX PLANT COMMUNITY","KOSP",8,23,"NATIVE","NON-RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R042XB036NM","HISTORIC CLIMAX PLANT COMMUNITY",1.1,"HISTORIC CLIMAX PLANT COMMUNITY","GUSA2",8,23,"NATIVE","NON-RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R042XB036NM","HISTORIC CLIMAX PLANT COMMUNITY",1.1,"HISTORIC CLIMAX PLANT COMMUNITY","BACCH",8,23,"NATIVE","NON-RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R042XB036NM","HISTORIC CLIMAX PLANT COMMUNITY",1.1,"HISTORIC CLIMAX PLANT COMMUNITY","EPVI",8,23,"NATIVE","RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R042XB036NM","HISTORIC CLIMAX PLANT COMMUNITY",1.1,"HISTORIC CLIMAX PLANT COMMUNITY","EPVI",8,23,"NATIVE","RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R042XB036NM","HISTORIC CLIMAX PLANT COMMUNITY",1.1,"HISTORIC CLIMAX PLANT COMMUNITY","EPVI",8,23,"NATIVE","RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R042XB036NM","HISTORIC CLIMAX PLANT COMMUNITY",1.1,"HISTORIC CLIMAX PLANT COMMUNITY","EPVI",8,23,"NATIVE","RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R035XY263UT","REFERENCE",1.1,"TWONEEDLE PINYON, UTAH JUNIPER SHRUBLAND WITH PERENNIAL GRASSES","PIED",8,40,"NATIVE","TREE","PERENNIAL","TREE"
"R035XY263UT","REFERENCE",1.1,"TWONEEDLE PINYON, UTAH JUNIPER SHRUBLAND WITH PERENNIAL GRASSES","JUOS",8,35,"NATIVE","TREE","PERENNIAL","TREE"
"R035XY263UT","REFERENCE",1.1,"TWONEEDLE PINYON, UTAH JUNIPER SHRUBLAND WITH PERENNIAL GRASSES","ARBI3",3,60,"NATIVE","NON-RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R035XY263UT","REFERENCE",1.1,"TWONEEDLE PINYON, UTAH JUNIPER SHRUBLAND WITH PERENNIAL GRASSES","EPVI",0,20,"NATIVE","RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R035XY263UT","REFERENCE",1.1,"TWONEEDLE PINYON, UTAH JUNIPER SHRUBLAND WITH PERENNIAL GRASSES","EPVI",0,20,"NATIVE","RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R035XY263UT","REFERENCE",1.1,"TWONEEDLE PINYON, UTAH JUNIPER SHRUBLAND WITH PERENNIAL GRASSES","EPVI",0,20,"NATIVE","RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R035XY263UT","REFERENCE",1.1,"TWONEEDLE PINYON, UTAH JUNIPER SHRUBLAND WITH PERENNIAL GRASSES","EPVI",0,20,"NATIVE","RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R035XY263UT","REFERENCE",1.1,"TWONEEDLE PINYON, UTAH JUNIPER SHRUBLAND WITH PERENNIAL GRASSES","RHUS",0,50,"NATIVE","NON-RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R035XY263UT","REFERENCE",1.1,"TWONEEDLE PINYON, UTAH JUNIPER SHRUBLAND WITH PERENNIAL GRASSES","FRAN2",0,50,"NATIVE","RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R035XY263UT","REFERENCE",1.1,"TWONEEDLE PINYON, UTAH JUNIPER SHRUBLAND WITH PERENNIAL GRASSES","AMUT",0,40,"NATIVE","RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R035XY263UT","REFERENCE",1.1,"TWONEEDLE PINYON, UTAH JUNIPER SHRUBLAND WITH PERENNIAL GRASSES","CORA",0,25,"NATIVE","NON-RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R035XY263UT","REFERENCE",1.1,"TWONEEDLE PINYON, UTAH JUNIPER SHRUBLAND WITH PERENNIAL GRASSES","CEMA2",0,20,"NATIVE","NON-RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R035XY263UT","REFERENCE",1.1,"TWONEEDLE PINYON, UTAH JUNIPER SHRUBLAND WITH PERENNIAL GRASSES","PHMI4",0,20,"NATIVE","NON-RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R035XY263UT","REFERENCE",1.1,"TWONEEDLE PINYON, UTAH JUNIPER SHRUBLAND WITH PERENNIAL GRASSES","BRICK",0,15,"NATIVE","NON-RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R035XY263UT","REFERENCE",1.1,"TWONEEDLE PINYON, UTAH JUNIPER SHRUBLAND WITH PERENNIAL GRASSES","CEIN7",0,13,"NATIVE","NON-RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R035XY263UT","REFERENCE",1.1,"TWONEEDLE PINYON, UTAH JUNIPER SHRUBLAND WITH PERENNIAL GRASSES","PUST",0,13,"NATIVE","NON-RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R035XY263UT","REFERENCE",1.1,"TWONEEDLE PINYON, UTAH JUNIPER SHRUBLAND WITH PERENNIAL GRASSES","ERNA10",0,13,"NATIVE","RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R035XY263UT","REFERENCE",1.1,"TWONEEDLE PINYON, UTAH JUNIPER SHRUBLAND WITH PERENNIAL GRASSES","GUSA2",0,13,"NATIVE","NON-RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R035XY263UT","REFERENCE",1.1,"TWONEEDLE PINYON, UTAH JUNIPER SHRUBLAND WITH PERENNIAL GRASSES","SHRO",0,12,"NATIVE","NON-RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R035XY263UT","REFERENCE",1.1,"TWONEEDLE PINYON, UTAH JUNIPER SHRUBLAND WITH PERENNIAL GRASSES","ERCO14",0,10,"NATIVE","RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R035XY263UT","REFERENCE",1.1,"TWONEEDLE PINYON, UTAH JUNIPER SHRUBLAND WITH PERENNIAL GRASSES","TECA2",0,5,"NATIVE","RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R035XY263UT","REFERENCE",1.1,"TWONEEDLE PINYON, UTAH JUNIPER SHRUBLAND WITH PERENNIAL GRASSES","MAFR3",0,5,"NATIVE","NON-RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R035XY263UT","REFERENCE",1.1,"TWONEEDLE PINYON, UTAH JUNIPER SHRUBLAND WITH PERENNIAL GRASSES","EPTO",0,5,"NATIVE","RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R035XY263UT","REFERENCE",1.1,"TWONEEDLE PINYON, UTAH JUNIPER SHRUBLAND WITH PERENNIAL GRASSES","CHFE3",0,3,"NATIVE","NON-RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R035XY263UT","REFERENCE",1.1,"TWONEEDLE PINYON, UTAH JUNIPER SHRUBLAND WITH PERENNIAL GRASSES","CHVI8",0,3,"NATIVE","RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R035XY263UT","REFERENCE",1.1,"TWONEEDLE PINYON, UTAH JUNIPER SHRUBLAND WITH PERENNIAL GRASSES","YUAN2",0,3,"NATIVE","NON-RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R035XY263UT","REFERENCE",1.1,"TWONEEDLE PINYON, UTAH JUNIPER SHRUBLAND WITH PERENNIAL GRASSES","OPPO",0,1,"NATIVE","NON-RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R035XY263UT","REFERENCE",1.1,"TWONEEDLE PINYON, UTAH JUNIPER SHRUBLAND WITH PERENNIAL GRASSES","SCWH",0,1,"NATIVE","NON-RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R035XY263UT","REFERENCE",1.1,"TWONEEDLE PINYON, UTAH JUNIPER SHRUBLAND WITH PERENNIAL GRASSES","ATCA2",0,1,"NATIVE","RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R035XY263UT","REFERENCE",1.1,"TWONEEDLE PINYON, UTAH JUNIPER SHRUBLAND WITH PERENNIAL GRASSES","LESAS",0,75,"NATIVE","C3-GRASS","PERENNIAL","GRASS"
"R035XY263UT","REFERENCE",1.1,"TWONEEDLE PINYON, UTAH JUNIPER SHRUBLAND WITH PERENNIAL GRASSES","ACHY",5,75,"NATIVE","C3-GRASS","PERENNIAL","GRASS"
"R035XY263UT","REFERENCE",1.1,"TWONEEDLE PINYON, UTAH JUNIPER SHRUBLAND WITH PERENNIAL GRASSES","PLJA",5,50,"NATIVE","C4-GRASS","PERENNIAL","GRASS"
"R035XY263UT","REFERENCE",1.1,"TWONEEDLE PINYON, UTAH JUNIPER SHRUBLAND WITH PERENNIAL GRASSES","HECOC8",0,30,"NATIVE","C3-GRASS","PERENNIAL","GRASS"
"R035XY263UT","REFERENCE",1.1,"TWONEEDLE PINYON, UTAH JUNIPER SHRUBLAND WITH PERENNIAL GRASSES","ELTR7",0,20,"NATIVE","C3-GRASS","PERENNIAL","GRASS"
"R035XY263UT","REFERENCE",1.1,"TWONEEDLE PINYON, UTAH JUNIPER SHRUBLAND WITH PERENNIAL GRASSES","HENE5",0,15,"NATIVE","C3-GRASS","PERENNIAL","GRASS"
"R035XY263UT","REFERENCE",1.1,"TWONEEDLE PINYON, UTAH JUNIPER SHRUBLAND WITH PERENNIAL GRASSES","ACSP12",0,5,"NATIVE","C3-GRASS","PERENNIAL","GRASS"
"R035XY263UT","REFERENCE",1.1,"TWONEEDLE PINYON, UTAH JUNIPER SHRUBLAND WITH PERENNIAL GRASSES","ARPU9",0,5,"NATIVE","C4-GRASS","ANY","GRASS"
"R035XY146UT","REFERENCE",1.1,"TWONEEDLE PINYON, UTAH JUNIPER SHRUBLAND WITH PERENNIAL GRASSES","ACHY",5,15,"NATIVE","C3-GRASS","PERENNIAL","GRASS"
"R035XY146UT","REFERENCE",1.1,"TWONEEDLE PINYON, UTAH JUNIPER SHRUBLAND WITH PERENNIAL GRASSES","PLJA",0,8,"NATIVE","C4-GRASS","PERENNIAL","GRASS"
"R035XY146UT","REFERENCE",1.1,"TWONEEDLE PINYON, UTAH JUNIPER SHRUBLAND WITH PERENNIAL GRASSES","ACSP12",0,30,"NATIVE","C3-GRASS","PERENNIAL","GRASS"
"R035XY146UT","REFERENCE",1.1,"TWONEEDLE PINYON, UTAH JUNIPER SHRUBLAND WITH PERENNIAL GRASSES","HECOC8",0,20,"NATIVE","C3-GRASS","PERENNIAL","GRASS"
"R035XY146UT","REFERENCE",1.1,"TWONEEDLE PINYON, UTAH JUNIPER SHRUBLAND WITH PERENNIAL GRASSES","ARPU9",0,15,"NATIVE","C4-GRASS","ANY","GRASS"
"R035XY146UT","REFERENCE",1.1,"TWONEEDLE PINYON, UTAH JUNIPER SHRUBLAND WITH PERENNIAL GRASSES","VUOC",0,10,"NATIVE","C3-GRASS","ANNUAL","GRASS"
"R035XY146UT","REFERENCE",1.1,"TWONEEDLE PINYON, UTAH JUNIPER SHRUBLAND WITH PERENNIAL GRASSES","POSE",0,2,"NATIVE","C3-GRASS","PERENNIAL","GRASS"
"R035XY146UT","REFERENCE",1.1,"TWONEEDLE PINYON, UTAH JUNIPER SHRUBLAND WITH PERENNIAL GRASSES","POSE",0,2,"NATIVE","C3-GRASS","PERENNIAL","GRASS"
"R035XY146UT","REFERENCE",1.1,"TWONEEDLE PINYON, UTAH JUNIPER SHRUBLAND WITH PERENNIAL GRASSES","POSE",0,2,"NATIVE","C3-GRASS","PERENNIAL","GRASS"
"R035XY146UT","REFERENCE",1.1,"TWONEEDLE PINYON, UTAH JUNIPER SHRUBLAND WITH PERENNIAL GRASSES","SPCR",0,2,"NATIVE","C4-GRASS","PERENNIAL","GRASS"
"R035XY146UT","REFERENCE",1.1,"TWONEEDLE PINYON, UTAH JUNIPER SHRUBLAND WITH PERENNIAL GRASSES","BOCU",0,2,"NATIVE","C4-GRASS","PERENNIAL","GRASS"
"R035XY146UT","REFERENCE",1.1,"TWONEEDLE PINYON, UTAH JUNIPER SHRUBLAND WITH PERENNIAL GRASSES","DAPU7",0,2,"NATIVE","C4-GRASS","PERENNIAL","GRASS"
"R035XY146UT","REFERENCE",1.1,"TWONEEDLE PINYON, UTAH JUNIPER SHRUBLAND WITH PERENNIAL GRASSES","ATCO",30,90,"NATIVE","NON-RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R035XY146UT","REFERENCE",1.1,"TWONEEDLE PINYON, UTAH JUNIPER SHRUBLAND WITH PERENNIAL GRASSES","ATRIP",0,15,"NATIVE","NON-RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R035XY146UT","REFERENCE",1.1,"TWONEEDLE PINYON, UTAH JUNIPER SHRUBLAND WITH PERENNIAL GRASSES","EPTO",0,15,"NATIVE","RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R035XY146UT","REFERENCE",1.1,"TWONEEDLE PINYON, UTAH JUNIPER SHRUBLAND WITH PERENNIAL GRASSES","GUSA2",5,15,"NATIVE","NON-RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R035XY146UT","REFERENCE",1.1,"TWONEEDLE PINYON, UTAH JUNIPER SHRUBLAND WITH PERENNIAL GRASSES","ERCO14",0,10,"NATIVE","RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R035XY146UT","REFERENCE",1.1,"TWONEEDLE PINYON, UTAH JUNIPER SHRUBLAND WITH PERENNIAL GRASSES","ERNA10",0,5,"NATIVE","RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R035XY146UT","REFERENCE",1.1,"TWONEEDLE PINYON, UTAH JUNIPER SHRUBLAND WITH PERENNIAL GRASSES","EPVI",0,5,"NATIVE","RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R035XY146UT","REFERENCE",1.1,"TWONEEDLE PINYON, UTAH JUNIPER SHRUBLAND WITH PERENNIAL GRASSES","EPVI",0,5,"NATIVE","RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R035XY146UT","REFERENCE",1.1,"TWONEEDLE PINYON, UTAH JUNIPER SHRUBLAND WITH PERENNIAL GRASSES","EPVI",0,5,"NATIVE","RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R035XY146UT","REFERENCE",1.1,"TWONEEDLE PINYON, UTAH JUNIPER SHRUBLAND WITH PERENNIAL GRASSES","EPVI",0,5,"NATIVE","RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R035XY146UT","REFERENCE",1.1,"TWONEEDLE PINYON, UTAH JUNIPER SHRUBLAND WITH PERENNIAL GRASSES","OPPO",0,5,"NATIVE","NON-RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R035XY146UT","REFERENCE",1.1,"TWONEEDLE PINYON, UTAH JUNIPER SHRUBLAND WITH PERENNIAL GRASSES","RHUS",0,5,"NATIVE","NON-RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R035XY146UT","REFERENCE",1.1,"TWONEEDLE PINYON, UTAH JUNIPER SHRUBLAND WITH PERENNIAL GRASSES","SCWH",0,5,"NATIVE","NON-RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R035XY146UT","REFERENCE",1.1,"TWONEEDLE PINYON, UTAH JUNIPER SHRUBLAND WITH PERENNIAL GRASSES","YUAN2",0,5,"NATIVE","NON-RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R035XY146UT","REFERENCE",1.1,"TWONEEDLE PINYON, UTAH JUNIPER SHRUBLAND WITH PERENNIAL GRASSES","BRICK",0,5,"NATIVE","NON-RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R035XY146UT","REFERENCE",1.1,"TWONEEDLE PINYON, UTAH JUNIPER SHRUBLAND WITH PERENNIAL GRASSES","ARBI3",0,5,"NATIVE","NON-RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R035XY240UT","REFERENCE",1.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH PERENNIAL GRASSES","JUOS",25,40,"NATIVE","TREE","PERENNIAL","TREE"
"R035XY240UT","REFERENCE",1.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH PERENNIAL GRASSES","PIED",10,35,"NATIVE","TREE","PERENNIAL","TREE"
"R035XY240UT","REFERENCE",1.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH PERENNIAL GRASSES","CORA",5,25,"NATIVE","NON-RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R035XY240UT","REFERENCE",1.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH PERENNIAL GRASSES","ARBI3",0,20,"NATIVE","NON-RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R035XY240UT","REFERENCE",1.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH PERENNIAL GRASSES","EPVI",0,10,"NATIVE","RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R035XY240UT","REFERENCE",1.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH PERENNIAL GRASSES","EPVI",0,10,"NATIVE","RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R035XY240UT","REFERENCE",1.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH PERENNIAL GRASSES","EPVI",0,10,"NATIVE","RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R035XY240UT","REFERENCE",1.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH PERENNIAL GRASSES","EPVI",0,10,"NATIVE","RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R035XY240UT","REFERENCE",1.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH PERENNIAL GRASSES","FRAN2",0,30,"NATIVE","RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R035XY240UT","REFERENCE",1.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH PERENNIAL GRASSES","QUHA3",0,25,"NATIVE","NON-RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R035XY240UT","REFERENCE",1.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH PERENNIAL GRASSES","MAFR3",0,20,"NATIVE","NON-RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R035XY240UT","REFERENCE",1.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH PERENNIAL GRASSES","AMUT",0,20,"NATIVE","RESPROUT-SHRUB","PERENNIAL","SHRUB"
